reaction_id,reaction_name,full_reaction,oleic_acid_pfba_flux,oleic_acid_pfba_LB,oleic_acid_pfba_UB,oleic_acid_1_eflux2_flux,oleic_acid_1_trans_LB,oleic_acid_1_trans_UB,oleic_acid_1_eflux2_LB,oleic_acid_1_eflux2_UB,oleic_acid_2_eflux2_flux,oleic_acid_2_trans_LB,oleic_acid_2_trans_UB,oleic_acid_2_eflux2_LB,oleic_acid_2_eflux2_UB,oleic_acid_3_eflux2_flux,oleic_acid_3_trans_LB,oleic_acid_3_trans_UB,oleic_acid_3_eflux2_LB,oleic_acid_3_eflux2_UB
ORNt3m,ornithine mitochondrial transport via proton antiport,h[c] + orn[m] <=> h[m] + orn[c],2.42674151056,2.36382540771,85.48721483422,2.387702432033449,-3687.6880335358865,3687.6880335358865,2.3638254077211047,85.48721483266726,2.3877024319863547,-9031.97992514057,9031.97992514057,2.3638254076771137,85.48721483138127,2.3877024320015665,-6135.913658115227,6135.913658115227,2.3638254076848932,85.48721482222747
ARGSSr,argininosuccinate synthase reversible,asp_L[c] + atp[c] + citr_L[c] <=> amp[c] + argsuc[c] + h[c] + ppi[c],2.42674151056,2.36382540771,29.262222464529998,2.387702432033449,-inf,inf,2.3638254077211047,29.262222465370503,2.3877024319863547,-inf,inf,2.3638254076771137,29.262222462259096,2.3877024320015665,-inf,inf,2.3638254076848932,29.262222463934812
ARGSL,argininosuccinate lyase,argsuc[c] <=> arg_L[c] + fum[c],2.42674151056,2.36382540771,29.262222464529998,2.387702432033449,-5038.032003849917,5038.032003849917,2.3638254077211047,29.26222246431916,2.3877024319863547,-12303.694667616379,12303.694667616379,2.3638254076771137,29.26222246419045,2.3877024320015665,-7956.363962217184,7956.363962217184,2.3638254076848932,29.262222463934812
CHLSTI,cholestenol delta isomerase lumped reaction,amet[c] + o2[c] + zymst[c] --> ahcys[c] + ergtetrol[c] + 2.0 h2o[c] + h[c],2.40568017768,0.0,3.0834914971900003,2.3669799135944385,0.0,inf,0.0,3.0834914972313516,2.366979913625211,0.0,inf,0.0,3.0834914972173126,2.366979913588422,0.0,inf,0.0,3.0834914971880583
C24STRer,C s24 sterol reductase endoplamic reticular,ergtetrol[r] + h[r] + nadph[r] --> ergst[r] + nadp[r],2.40568017768,2.34331011444,3.08349149723,2.3669799135944385,0.0,7694.143033592494,2.343310114430318,3.083491497189298,2.366979913625211,0.0,13477.95828238928,2.34331011439722,3.0834914973138803,2.366979913588422,0.0,10714.784070452468,2.343310114412425,3.0834914971880583
ERGSTter,ergosterol endoplasmic reticular transport,ergst[r] <=> ergst[c],2.40568017768,2.34331011444,3.08349149715,2.3669799135944385,-inf,inf,2.343310114430318,3.0834914972313516,2.366979913625211,-inf,inf,2.34331011439722,3.0834914972173126,2.366979913588422,-inf,inf,2.343310114412425,3.0834914971880583
ERGTETROLter,Ergosta 5 6 22 24 28 tetraen 3beta ol endoplamic reticular transport,ergtetrol[c] <=> ergtetrol[r],2.40568017768,2.34331011444,3.08349149715,2.3669799135944385,-inf,inf,2.343310114430318,3.0834914972313516,2.366979913625211,-inf,inf,2.34331011439722,3.0834914972173126,2.366979913588422,-inf,inf,2.343310114412425,3.0834914971880583
CHORM,chorismate mutase,chor[c] --> pphn[c],2.3936923828000003,2.33163311712,9.89680728855,2.355184966804699,0.0,3069.4987976711636,2.331633117137493,9.896807289175593,2.3551849668339084,0.0,8292.271102018825,2.3316331170747957,9.896807289065265,2.3551849667674043,0.0,4993.3688289891725,2.3316331171271405,9.896807289141021
PMETM_SC,Phosphatidyl N methylethanolamine N methyltransferase yeast specific,amet[c] + 0.01 ptd2meeta_SC[c] --> ahcys[c] + h[c] + 0.01 pc_SC[c],2.36458156153,2.30327702783,2.3890698402,2.326542452333887,0.0,16231.042005057712,2.3032770278227437,2.361878449403365,2.3265424523490643,0.0,32503.73273819164,2.3032770277927406,2.3618784493437976,2.3265424523494103,0.0,25535.776649092306,2.3032770278005112,2.361878449388719
PETOHM_SC,phosphatidylethanolamine N methyltransferase yeast specific,amet[c] + 0.01 pe_SC[c] --> ahcys[c] + h[c] + 0.01 ptdmeeta_SC[c],2.36458156153,2.30327702783,2.3890698402,2.326542452333887,0.0,8314.855490828093,2.3032770278227437,2.361878449403365,2.3265424523490643,0.0,19391.766158104114,2.3032770277927406,2.3618784493437976,2.3265424523494103,0.0,13177.03837453161,2.3032770278005112,2.361878449388719
MFAPS_SC,methylene fatty acyl phospholipid synthase yeast specific,amet[c] + 0.01 ptdmeeta_SC[c] --> ahcys[c] + h[c] + 0.01 ptd2meeta_SC[c],2.36458156153,2.30327702783,2.3890698402,2.326542452333887,0.0,16231.042005057712,2.3032770278227437,2.361878449403365,2.3265424523490643,0.0,32503.73273819164,2.3032770277927406,2.3618784493437976,2.3265424523494103,0.0,25535.776649092306,2.3032770278005112,2.361878449388719
DESAT16,Palmitoyl CoA desaturase n C160CoA n C161CoA ,h[c] + nadph[c] + o2[c] + pmtcoa[c] --> 2.0 h2o[c] + hdcoa[c] + nadp[c],2.3430369736600003,2.28229100853,6.14792890866,2.3053444530553593,0.0,71511.87848269404,2.282291008534899,6.147928908886838,2.3053444530191274,0.0,174945.96505486648,2.282291008539151,6.147928908830715,2.305344453041755,0.0,119015.19779160284,2.2822910085320625,6.147928908772203
DESAT18_2,Oleoyl CoA desaturase n C181CoA n C182CoA ,h[c] + nadph[c] + o2[c] + odecoa[c] --> 2.0 h2o[c] + nadp[c] + ocdycacoa[c],2.30600548186,2.24566984775,78.19463481554,2.2689086882096277,0.0,inf,2.2456698477700963,78.19463482021226,2.2689086882341214,0.0,inf,2.245669847422325,78.19463481866565,2.268908688212174,0.0,inf,2.2456698477866452,78.19463481771159
ADSS,adenylosuccinate synthase,asp_L[c] + gtp[c] + imp[c] --> dcamp[c] + gdp[c] + 2.0 h[c] + pi[c],1.7740105905699999,1.7280172978100001,82.42320845843,1.7454720179707979,0.0,10579.446671189678,1.7280172977923514,82.42320846645107,1.7454720179888008,0.0,31169.166689165202,1.7280172978726474,82.42320846557786,1.7454720179816319,0.0,19835.08632846161,1.7280172977169104,82.42320846666722
ADSL1r,adenylsuccinate lyase,dcamp[c] <=> amp[c] + fum[c],1.7740105905699999,1.7280172978,82.42320846691999,1.7454720179707979,-13491.664670076214,13491.664670076214,1.7280172977923514,82.42320846645107,1.7454720179888008,-37051.10721349229,37051.10721349229,1.7280172978726474,82.42320846557786,1.7454720179816319,-22737.243790858454,22737.243790858454,1.7280172977169104,82.4232084672689
KARA2im,ketol acid reductoisomerase 2 Aceto 2 hydroxybutanoate mitochondrial,2ahbut[m] + h[m] + nadph[m] --> 23dhmp[m] + nadp[m],1.75036257915,1.7049823886500002,6.33266360237,1.7222044329934094,0.0,25846.197575677455,1.7049823886458126,6.3326636026159075,1.7222044330191881,0.0,97694.67690438319,1.7049823886030513,6.332663602492902,1.7222044329600181,0.0,42542.914102654446,1.7049823886404463,6.332663602694407
3MOPtm,3 Methyl 2 oxopentanoate transport diffusion mitochondrial,3mop[c] <=> 3mop[m],-1.75036257915,-6.332663602829999,-1.7049823886500002,-1.7222044329934094,-inf,inf,-6.332663602700015,-1.7049823886458126,-1.7222044330191881,-inf,inf,-6.3326636028791725,-1.7049823886030513,-1.7222044329600181,-inf,inf,-6.3326636026275525,-1.7049823886404463
THRD_Lm,L threonine deaminase mitochondrial,thr_L[m] --> 2obut[m] + nh4[m],1.75036257915,1.7049823886500002,6.33266360217,1.7222044329934094,0.0,1587.5267791764138,1.7049823886458126,6.332663602573853,1.7222044330191881,0.0,4569.585053540594,1.7049823886030513,6.332663602782604,1.7222044329600181,0.0,2491.001774911455,1.7049823886404463,6.332663602493843
THRt2m,threonine mitochondrial transport via proton symport,h[c] + thr_L[c] <=> h[m] + thr_L[m],1.75036257915,1.7049823886500002,6.33266360265,1.7222044329934094,-inf,inf,1.7049823886458126,6.332663602784121,1.7222044330191881,-inf,inf,1.7049823886030513,6.332663602686037,1.7222044329600181,-inf,inf,1.7049823886404463,6.332663602226424
ILETA,isoleucine transaminase,akg[c] + ile_L[c] <=> 3mop[c] + glu_L[c],-1.75036257915,-6.33266360221,-1.7049823886500002,-1.7222044329934094,-3877.77071014191,3877.77071014191,-6.332663602742068,-1.7049823886458126,-1.7222044330191881,-7888.617984440641,7888.617984440641,-6.332663602975741,-1.7049823886030513,-1.7222044329600181,-5421.238162307298,5421.238162307298,-6.3326636026275525,-1.7049823886404463
ACHBSm,2 aceto 2 hydroxybutanoate synthase mitochondrial,2obut[m] + h[m] + pyr[m] --> 2ahbut[m] + co2[m],1.75036257915,1.7049823886500002,6.33266360221,1.7222044329934094,0.0,6466.17529976597,1.7049823886458126,6.332663602784121,1.7222044330191881,0.0,21944.051301068568,1.7049823886030513,6.332663602299766,1.7222044329600181,0.0,11603.281482920884,1.7049823886404463,6.3326636026275525
DHAD2m,dihydroxy acid dehydratase 2 3 dihydroxy 3 methylpentanoate mitochondrial,23dhmp[m] --> 3mop[m] + h2o[m],1.75036257915,1.7049823886500002,6.33266360221,1.7222044329934094,0.0,4460.214309919217,1.7049823886458126,6.332663602742068,1.7222044330191881,0.0,13040.506458793783,1.704982388699619,6.332663602492902,1.7222044329600181,0.0,7641.4788747283765,1.7049823886404463,6.3326636026275525
TRDR,thioredoxin reductase NADPH ,h[c] + nadph[c] + trdox[c] --> nadp[c] + trdrd[c],1.66403818628,1.6208960562999999,8.17482021147,1.637268743720993,0.0,27326.48744659162,1.6208960563106976,8.174820212316535,1.6372687437841107,0.0,61267.39723623901,1.6208960563115051,8.174820212530875,1.6372687437694975,0.0,42361.06963599424,1.6208960563117463,8.174820212064109
TRIGSY_GLYC,triglycerol yarrowia glycerol synthesis YL,0.01 12dgr_SC[c] + 0.0356 hdcoa[c] + 0.686 ocdycacoa[c] + 0.158 odecoa[c] + 0.104 pmtcoa[c] + 0.0167 stcoa[c] --> coa[c] + 0.01 triglyc_SC[c],1.5976351866499998,1.5552919749499998,1.61399887449,1.57193397155065,0.0,11224.55026834375,1.5552919749620853,1.5956845905466217,1.5719339715420881,0.0,27865.584595301643,1.5552919752073948,1.595684590332476,1.5719339715646068,0.0,18147.00809935495,1.5552919749253513,1.5956845905778465
DAGPYP_SC,diacylglycerol pyrophosphate phosphatase yeast specific,h2o[c] + 0.01 pa_SC[c] --> 0.01 12dgr_SC[c] + pi[c],1.59716143894,1.5557531666,162.94613548828,1.5714678450497213,0.0,7620.969613837078,1.5557531665887105,162.94613550420053,1.571467845089443,0.0,15841.936348971565,1.5557531665661228,162.94613550023834,1.5714678450302504,0.0,11357.256616262963,1.555753166588639,162.9461355276878
PHETA1,phenylalanine transaminase,akg[c] + phe_L[c] <=> glu_L[c] + phpyr[c],-1.59583335016,-4.668100326579999,-1.55445951007,-1.5701611212688562,-1475.6639650675593,1475.6639650675593,-4.668100326827428,-1.5544595100666814,-1.5701611212556206,-648.9351555323921,648.9351555323921,-4.668100326814178,-1.5544595100845886,-1.5701611212558544,-1736.882074938261,1736.882074938261,-4.668100326785159,-1.5544595100773917
PPNDH,prephenate dehydratase,h[c] + pphn[c] --> co2[c] + h2o[c] + phpyr[c],1.59583335016,1.55445951007,4.66810032694,1.5701611212688562,0.0,1347.400212048008,1.5544595100666814,4.668100326995642,1.5701611212556206,0.0,2791.7731170299785,1.5544595100845886,4.668100327007314,1.5701611212558544,0.0,2182.1335999224343,1.5544595100773917,4.668100326852014
PIt2n,phosphate nuclear transport via proton symport,h[c] + pi[c] <=> h[n] + pi[n],-1.53428328547,-7.82353980351,-1.49450520257,-1.5096012147065214,-inf,inf,-7.8235398040117525,-1.494505202580483,-1.509601214757115,-inf,inf,-7.823539803959579,-1.4945052025235985,-1.5096012147053417,-inf,inf,-7.8235398040275985,-1.494505202494108
OMPDC,orotidine 5 phosphate decarboxylase,h[c] + orot5p[c] --> co2[c] + ump[c],1.53428328547,1.49450520257,7.82353980407,1.5096012147065214,0.0,inf,1.494505202580483,7.823539803843539,1.509601214757115,0.0,inf,1.4945052026201664,7.823539804442418,1.5096012147053417,0.0,inf,1.4945052025609622,7.8235398038938895
DHORD4,dihydoorotic acid ubiquinone 6 ,dhor_S[c] + q6[m] <=> orot[c] + q6h2[m],1.53428328547,-141.96361243145,7.82353980407,1.5096012147065214,-inf,inf,-141.9636124265394,7.823539803843539,1.509601214757115,-inf,inf,-141.96361243887733,7.823539804442418,1.5096012147053417,-inf,inf,-141.9636124278303,7.8235398038938895
DHORtn, S Dihydrooroate nuclear transport,dhor_S[c] <=> dhor_S[n],-1.53428328547,-7.82353980351,-1.49450520257,-1.5096012147065214,-inf,inf,-7.8235398040117525,-1.494505202580483,-1.509601214757115,-inf,inf,-7.823539804152714,-1.4945052025235985,-1.5096012147053417,-inf,inf,-7.8235398040275985,-1.4945052025609622
CBPtn,carbamoyl phosphate nuclear transport via diffusion,cbp[c] <=> cbp[n],1.53428328547,1.4945052031700001,7.82353980476,1.5096012147065214,-inf,inf,1.494505202580483,7.823539803801484,1.509601214757115,-inf,inf,1.4945052025235985,7.823539804056148,1.5096012147053417,-inf,inf,1.4945052025609622,7.8235398040275985
ASPt2n,aspartate nuclear transport via proton symport,asp_L[c] + h[c] <=> asp_L[n] + h[n],1.53428328547,1.49450520257,7.82353980407,1.5096012147065214,-inf,inf,1.494505202580483,7.823539804264075,1.509601214757115,-inf,inf,1.4945052026201664,7.823539804152714,1.5096012147053417,-inf,inf,1.4945052025609622,7.8235398034259065
DHORTSn,dihydroorotase nuclear,dhor_S[n] + h2o[n] <=> cbasp[n] + h[n],-1.53428328547,-7.82353980407,-1.49450520257,-1.5096012147065214,-6224.787121952127,6224.787121952127,-7.823539803843539,-1.494505202580483,-1.509601214757115,-7782.393479814803,7782.393479814803,-7.823539804442418,-1.4945052025235985,-1.5096012147053417,-8509.919912197507,8509.919912197507,-7.8235398038938895,-1.4945052025609622
ORPT,orotate phosphoribosyltransferase,orot5p[c] + ppi[c] <=> orot[c] + prpp[c],-1.53428328547,-7.82353980407,-1.49450520257,-1.5096012147065214,-7986.416175719012,7986.416175719012,-7.823539803843539,-1.494505202580483,-1.509601214757115,-22882.689651035063,22882.689651035063,-7.823539804442418,-1.4945052025235985,-1.5096012147053417,-14675.249586978354,14675.249586978354,-7.8235398038938895,-1.4945052025609622
H2Otn,H2O transport nuclear,h2o[n] <=> h2o[c],1.53428328547,1.49450520257,7.82353980351,1.5096012147065214,-inf,inf,1.494505202580483,7.8235398040117525,1.509601214757115,-inf,inf,1.4945052025235985,7.823539803959579,1.5096012147053417,-inf,inf,1.4945052025609622,7.8235398039607436
ASPCTn,aspartate carbamoyltransferase nuclear,asp_L[n] + cbp[n] --> cbasp[n] + h[n] + pi[n],1.53428328547,1.49450520257,7.82353980407,1.5096012147065214,0.0,5812.660964708978,1.494505202580483,7.823539803843539,1.509601214757115,0.0,13809.185601358939,1.4945052025235985,7.823539804442418,1.5096012147053417,0.0,8244.507216373608,1.4945052025609622,7.8235398038938895
SO4ti,sulfate irreversible uniport,so4[e] --> so4[c],1.43550979418,1.39829252919,7.95221668531,1.4124166961592464,0.0,8699.2262129916,1.3982925291959718,7.952216685159754,1.4124166961973312,0.0,23630.123892675052,1.3982925292527402,7.952216685375542,1.4124166961752567,0.0,14005.366662002167,1.3982925291860935,7.952216685005311
EX_so4_e,Sulfate exchange,so4[e] <=> ,-1.43550979418,-7.952216685430001,-1.39829252919,-1.4124166961592464,-420536.8951460699,42053.68951460699,-7.952216685496183,-1.3982925291959718,-1.4124166961973312,-965677.3147803453,96567.73147803453,-7.952216685085839,-1.3982925291561723,-1.4124166961752567,-668545.8333095693,66854.58333095693,-7.952216685005311,-1.3982925291860935
PRASCS,phosphoribosylaminoimidazolesuccinocarboxamide synthase,5aizc[c] + asp_L[c] + atp[c] <=> 25aics[c] + adp[c] + h[c] + pi[c],1.4050364279399998,1.3686092204700002,9.64503908438,1.3824335560734449,-9361.992359741807,9361.992359741807,1.3686092203936986,9.645039084169365,1.3824335560383103,-21572.265534878134,21572.265534878134,1.3686092204083984,9.645039084069815,1.3824335560905139,-14754.806541142194,14754.806541142194,1.3686092208097296,9.645039083484415
AIRCr,phosphoribosylaminoimidazole carboxylase,air[c] + co2[c] <=> 5aizc[c] + h[c],1.4050364279399998,1.3686092205200002,9.64503908315,1.3824335560734449,-4764.262485109826,4764.262485109826,1.3686092205198597,9.645039083959096,1.3824335560383103,-12934.281954167946,12934.281954167946,1.368609220601534,9.64503908387668,1.3824335560905139,-8467.801524699003,8467.801524699003,1.3686092206091658,9.645039083818688
GARFTi,phosphoribosylglycinamide formyltransferase irreversible,10fthf[c] + gar[c] --> fgam[c] + h[c] + thf[c],1.4050364279399998,1.3686092203700002,9.645039084,1.3824335560734449,0.0,6088.953704819945,1.3686092205198597,9.64503908400115,1.3824335560383103,0.0,19749.066764572843,1.368609220601534,9.645039083973247,1.3824335560905139,0.0,11413.414466260967,1.3686092204754565,9.645039083952398
GLUPRT,glutamine phosphoribosyldiphosphate amidotransferase,gln_L[c] + h2o[c] + prpp[c] --> glu_L[c] + ppi[c] + pram[c],1.4050364279399998,1.36860922051,9.64503908315,1.3824335560734449,0.0,12446.209948743082,1.3686092205619131,9.64503908387499,1.3824335560383103,0.0,31826.79294053062,1.368609220504966,9.645039084166383,1.3824335560905139,0.0,21421.545590905218,1.368609220408602,9.645039084086108
PRFGS,phosphoribosylformylglycinamidine synthase,atp[c] + fgam[c] + gln_L[c] + h2o[c] --> adp[c] + fpram[c] + glu_L[c] + h[c] + pi[c],1.4050364279399998,1.3686092204700002,9.64503908439,1.3824335560734449,0.0,5740.328618743853,1.3686092203936986,9.645039084169365,1.3824335560383103,0.0,13977.213454130719,1.3686092204083984,9.645039084069815,1.3824335560905139,0.0,8933.109424682465,1.3686092208097296,9.645039083484415
ADSL2r,adenylosuccinate lyase,25aics[c] <=> aicar[c] + fum[c],1.4050364279399998,1.3686092205200002,9.64503908315,1.3824335560734449,-13491.664670076214,13491.664670076214,1.3686092205198597,9.645039083959096,1.3824335560383103,-37051.10721349229,37051.10721349229,1.368609220601534,9.64503908387668,1.3824335560905139,-22737.243790858454,22737.243790858454,1.3686092204754565,9.645039083952398
PRAIS,phosphoribosylaminoimidazole synthase,atp[c] + fpram[c] --> adp[c] + air[c] + 2.0 h[c] + pi[c],1.4050364279399998,1.3686092204700002,9.64503908439,1.3824335560734449,0.0,8758.942452102343,1.3686092203936986,9.645039084169365,1.3824335560383103,0.0,23520.03667879009,1.3686092204083984,9.645039083780112,1.3824335560905139,0.0,13995.338474502523,1.3686092206091658,9.645039083818688
PRAGSr,phosphoribosylglycinamide synthase,atp[c] + gly[c] + pram[c] <=> adp[c] + gar[c] + h[c] + pi[c],1.4050364279399998,1.3686092204700002,9.64503908439,1.3824335560734449,-8758.942452102343,8758.942452102343,1.3686092203936986,9.645039084169365,1.3824335560383103,-23520.03667879009,23520.03667879009,1.368609220601534,9.645039083780112,1.3824335560905139,-13995.338474502523,13995.338474502523,1.3686092206091658,9.645039083818688
TKT2,transketolase,e4p[c] + xu5p_D[c] <=> f6p[c] + g3p[c],-1.2916269031,-7.64983827963,63.298012959480005,-1.270848454353152,-21798.109423001388,21798.109423001388,-7.649838280223725,63.29801296522039,-1.2708484543833787,-35469.32777188208,35469.32777188208,-7.6498382802213065,63.29801296565533,-1.270848454346426,-29769.0088656085,29769.0088656085,-7.649838280170446,63.298012964803064
MTHFC,methenyltetrahydrofolate cyclohydrolase,h2o[c] + methf[c] <=> 10fthf[c] + h[c],1.2390129004500001,-17.96820488477,20.04344024983,1.2190808550514287,-4144.811638559665,4144.811638559665,-17.968204885493737,20.043440250139152,1.2190808551018775,-13145.765286104841,13145.765286104841,-17.96820488362585,20.043440249236422,1.219080855050061,-6813.81913309113,6813.81913309113,-17.968204884661052,20.04344024981138
MTHFD,methylenetetrahydrofolate dehydrogenase NADP ,mlthf[c] + nadp[c] <=> methf[c] + nadph[c],1.2390129004500001,-160.18349229182002,20.04344024983,1.2190808550514287,-4144.811638559665,4144.811638559665,-160.18349229658375,20.043440250139152,1.2190808551018775,-13145.765286104841,13145.765286104841,-160.18349228343536,20.043440249236422,1.219080855050061,-6813.81913309113,6813.81913309113,-160.18349229083546,20.04344024981138
TKT1,transketolase,r5p[c] + xu5p_D[c] <=> g3p[c] + s7p[c],1.1437042675,-5.27764590881,65.6702053301,1.1253054555575261,-21798.109423001388,21798.109423001388,-5.277645909546726,65.67020533812622,1.125305455578335,-35469.32777188208,35469.32777188208,-5.277645909295475,65.67020533155964,1.125305455563646,-29769.0088656085,29769.0088656085,-5.277645909333401,65.67020533550641
