reaction_id,reaction_name,full_reaction,glycerol_pfba_flux,glycerol_pfba_LB,glycerol_pfba_UB,glycerol_1_eflux2_flux,glycerol_1_trans_LB,glycerol_1_trans_UB,glycerol_1_eflux2_LB,glycerol_1_eflux2_UB,glycerol_2_eflux2_flux,glycerol_2_trans_LB,glycerol_2_trans_UB,glycerol_2_eflux2_LB,glycerol_2_eflux2_UB,glycerol_3_eflux2_flux,glycerol_3_trans_LB,glycerol_3_trans_UB,glycerol_3_eflux2_LB,glycerol_3_eflux2_UB
PIt2n,phosphate nuclear transport via proton symport,h[c] + pi[c] <=> h[n] + pi[n],-0.239090148559,-35.846870128283,-0.107888858637,-0.10899389335559428,-inf,inf,-0.6266405416800879,-0.10788885863442217,-0.10897864508610587,-inf,inf,-0.6266405418457276,-0.10788885863409281,-2.111542554485377,-inf,inf,,
DHORD4,dihydoorotic acid ubiquinone 6 ,dhor_S[c] + q6[m] <=> orot[c] + q6h2[m],0.239090148559,-306.878931529389,35.846870128285,0.10899389335559428,-inf,inf,-8.928834364218071,0.6266405416436515,0.10897864508610587,-inf,inf,-8.928834367384455,0.6266405418121272,2.111542554485377,-inf,inf,,
ASPt2n,aspartate nuclear transport via proton symport,asp_L[c] + h[c] <=> asp_L[n] + h[n],0.239090148559,0.107888858637,35.846870128289,0.10899389335559428,-inf,inf,0.10788885863442217,0.6266405416755333,0.10897864508610587,-inf,inf,0.10788885863409281,0.6266405418313274,2.111542554485377,-inf,inf,,
ORPT,orotate phosphoribosyltransferase,orot5p[c] + ppi[c] <=> orot[c] + prpp[c],-0.239090148559,-35.84687012828,-0.107888858637,-0.10899389335559428,-1202.5796880097657,1202.5796880097657,-0.6266405416436515,-0.10788885863442217,-0.10897864508610587,-1175.1495930126896,1175.1495930126896,-0.6266405418025272,-0.10788885863409281,-2.111542554485377,-2195.4234528230404,2195.4234528230404,,
OMPDC,orotidine 5 phosphate decarboxylase,h[c] + orot5p[c] --> co2[c] + ump[c],0.239090148559,0.107888858636,35.84687012828,0.10899389335559428,0.0,inf,0.10788885863442217,0.6266405416436515,0.10897864508610587,0.0,inf,0.10788885863409281,0.6266405418025272,2.111542554485377,0.0,inf,,
DHORTSn,dihydroorotase nuclear,dhor_S[n] + h2o[n] <=> cbasp[n] + h[n],-0.239090148559,-35.84687012828,-0.107888858636,-0.10899389335559428,-266.1215390486692,266.1215390486692,-0.6266405416436515,-0.10788885863442217,-0.10897864508610587,-436.18104532743695,436.18104532743695,-0.6266405418025272,-0.10788885863409281,-2.111542554485377,-612.6621755336636,612.6621755336636,,
ASPCTn,aspartate carbamoyltransferase nuclear,asp_L[n] + cbp[n] --> cbasp[n] + h[n] + pi[n],0.239090148559,0.107888858637,35.846870128284,0.10899389335559428,0.0,695.4776486861506,0.10788885863442217,0.6266405416436515,0.10897864508610587,0.0,669.943749272041,0.10788885863409281,0.6266405418121272,2.111542554485377,0.0,979.6515949249127,,
C24STRer,C s24 sterol reductase endoplamic reticular,ergtetrol[r] + h[r] + nadph[r] --> ergst[r] + nadp[r],0.224939664619,0.101503486548,1.894262691211,0.1025431200928461,0.0,1566.988114148462,0.10150348654576871,0.13832961695887006,0.1025287742881356,0.0,1535.0577560879756,0.10150348654698227,0.13832961696942997,0.1203186839278882,0.0,2865.4874282188944,,
ERGTETROLter,Ergosta 5 6 22 24 28 tetraen 3beta ol endoplamic reticular transport,ergtetrol[c] <=> ergtetrol[r],0.224939664619,0.101503486548,1.894262691211,0.1025431200928461,-inf,inf,0.10150348654576871,0.13832961695431553,0.1025287742881356,-inf,inf,0.10150348654698227,0.13832961696942997,0.1203186839278882,-inf,inf,,
ERGSTter,ergosterol endoplasmic reticular transport,ergst[r] <=> ergst[c],0.224939664619,0.101503486548,1.894262691211,0.1025431200928461,-inf,inf,0.10150348654576871,0.13832961695431553,0.1025287742881356,-inf,inf,0.10150348654698227,0.13832961696942997,0.1203186839278882,-inf,inf,,
CHLSTI,cholestenol delta isomerase lumped reaction,amet[c] + o2[c] + zymst[c] --> ahcys[c] + ergtetrol[c] + 2.0 h2o[c] + h[c],0.224939664619,0.0,1.894262691209,0.1025431200928461,0.0,inf,0.0,0.13832961695887006,0.1025287742881356,0.0,inf,0.0,0.13832961696942997,0.1203186839278882,0.0,inf,,
MFAPS_SC,methylene fatty acyl phospholipid synthase yeast specific,amet[c] + 0.01 ptdmeeta_SC[c] --> ahcys[c] + h[c] + 0.01 ptd2meeta_SC[c],0.221096797633,0.099769401996,0.324839164606,0.10079127445235778,0.0,2096.3618345596688,0.0997694019970762,0.10381697659333891,0.10077717373448651,0.0,2461.4204713707095,0.09976940199594164,0.10376112448199042,0.11826316073220705,0.0,4309.303350319913,,
PETOHM_SC,phosphatidylethanolamine N methyltransferase yeast specific,amet[c] + 0.01 pe_SC[c] --> ahcys[c] + h[c] + 0.01 ptdmeeta_SC[c],0.221096797633,0.099769401996,0.324839164606,0.10079127445235778,0.0,1213.3283929927343,0.0997694019970762,0.10381697659333891,0.10077717373448651,0.0,1217.6300843866065,0.09976940199594164,0.10376112448199042,0.11826316073220705,0.0,2175.102694626743,,
PMETM_SC,Phosphatidyl N methylethanolamine N methyltransferase yeast specific,amet[c] + 0.01 ptd2meeta_SC[c] --> ahcys[c] + h[c] + 0.01 pc_SC[c],0.221096797633,0.099769401996,0.324839164606,0.10079127445235778,0.0,2096.3618345596688,0.0997694019970762,0.10381697659333891,0.10077717373448651,0.0,2461.4204713707095,0.09976940199594164,0.10376112448199042,0.11826316073220705,0.0,4309.303350319913,,
SULR,sulfite reductase NADPH2 ,3.0 h2o[c] + h2s[c] + 3.0 nadp[c] <=> 5.0 h[c] + 3.0 nadph[c] + so3[c],-0.220633362625,-12.870524939652,-0.099560278056,-0.10058000859215402,-2832.557035172828,2832.557035172828,-0.6613261968173264,-0.09956027805773073,-0.10056593751350684,-2239.7539073427465,2239.7539073427465,-0.6613261969827933,-0.09956027805379479,-0.1180152725271125,-3670.415238994447,3670.415238994447,,
SLFAT,sulfate adenylyltransferase ADP ,adp[c] + h[c] + so4[c] <=> aps[c] + pi[c],0.220633362625,-345.260612658221,12.870524939652,0.10058000859215402,-263.75318032360826,263.75318032360826,-10.066753348089128,0.6613261968173264,0.10056593751350684,-316.7556639282223,316.7556639282223,-10.066753351112071,0.6613261969827933,0.1180152725271125,-544.2315881033976,544.2315881033976,,
ACS,acetyl CoA synthetase,ac[c] + atp[c] + coa[c] --> accoa[c] + amp[c] + ppi[c],0.220633362625,0.0,98.875911415311,3.7442088163781433,0.0,1881.9342792214634,0.0,5.965456964673517,0.10056593735990507,0.0,2690.623122568961,0.0,8.419910312516677,0.1180152725271125,0.0,4243.391147452436,,
ADSK,adenylyl sulfate kinase,aps[c] + atp[c] --> adp[c] + h[c] + paps[c],0.220633362625,0.099560278055,12.870524939654,0.10058000859215402,0.0,3735.2205269417095,0.09956027805773073,0.6613261968173264,0.10056593751350684,0.0,3701.6108167129555,0.09956027805379479,0.6613261970115936,0.1180152725271125,0.0,5910.4748871717475,,
BPNT,3 5 bisphosphate nucleotidase,h2o[c] + pap[c] --> amp[c] + pi[c],0.220633362625,0.0,12.870524939654,0.0,0.0,1240.336791530448,0.0,0.23891891094735063,0.0,0.0,1198.765866183274,0.0,0.23891891102510307,0.0,0.0,2197.507633150866,,
PAPSR,phosphoadenylyl sulfate reductase thioredoxin ,paps[c] + trdrd[c] --> 2.0 h[c] + pap[c] + so3[c] + trdox[c],0.220633362625,0.099560278056,12.870524939652,0.10058000859215402,0.0,2070.537615384486,0.09956027805773073,0.6613261968173264,0.10056593751350684,0.0,1751.5882607068893,0.09956027805379479,0.6613261970067935,0.1180152725271125,0.0,2901.786902261852,,
DESAT16,Palmitoyl CoA desaturase n C160CoA n C161CoA ,h[c] + nadph[c] + o2[c] + pmtcoa[c] --> 2.0 h2o[c] + hdcoa[c] + nadp[c],0.219094201982,0.098860365623,10.494033345791,0.09987835228268975,0.0,9762.010301820223,0.0988603656208956,0.3681720566816418,0.09986437928334856,0.0,12216.189305257845,0.09886036562347356,0.36817205680174786,0.11719198604892167,0.0,21038.497796692136,,
DESAT18_2,Oleoyl CoA desaturase n C181CoA n C182CoA ,h[c] + nadph[c] + o2[c] + odecoa[c] --> 2.0 h2o[c] + nadp[c] + ocdycacoa[c],0.215566953465,0.097274073022,8.927275039142,0.09827038745896079,0.0,inf,0.09727407298745196,0.3244658415807076,0.09825663941294302,0.0,inf,0.0972740730203496,0.32446584170102494,0.11530528501158502,0.0,inf,,
HSERTA,homoserine O trans acetylase,accoa[c] + hom_L[c] <=> achms[c] + coa[c],0.203893152176,0.0,9.407696701086,0.09294865814485094,-298.27656327738055,298.27656327738055,0.0,0.416474544262259,0.09293565461045214,-312.48361451321824,312.48361451321824,0.0,0.41647454435097847,0.1090610487659363,-486.6561065472219,486.6561065472219,,
AHSERL2,O acetylhomoserine thiol lyase,achms[c] + h2s[c] --> ac[c] + h[c] + hcys_L[c],0.203893152176,0.0,9.407696701086,0.09294865814485094,0.0,3766.6468254088636,0.0,0.41647454425314995,0.09293565461045214,0.0,2972.6743850696785,0.0,0.41647454435097847,0.1090610487659363,0.0,4842.67983254922,,
PPND2,prephenate dehydrogenase NADP ,nadp[c] + pphn[c] --> 34hpp[c] + co2[c] + nadph[c],0.19029712851,0.0,27.819738793096,0.0867506463775018,0.0,233.82987873966587,0.0,0.9557161410202045,0.0867385099469774,0.0,233.7147033893794,0.0,0.9557161411608438,0.10178862894540328,0.0,415.44661201318877,,
TYRTA,tyrosine transaminase,akg[c] + tyr_L[c] <=> 34hpp[c] + glu_L[c],-0.19029712851,-10.696189197183,999.914128875152,-0.0867506463775018,-1176.2544698735119,1176.2544698735119,-0.2965719253889695,614.8980560342686,0.2272545414259707,-1111.644858450326,1111.644858450326,-0.2965719254667346,518.5254460972254,0.26668579163830286,-2453.340768391429,2453.340768391429,,
DAGPYP_SC,diacylglycerol pyrophosphate phosphatase yeast specific,h2o[c] + 0.01 pa_SC[c] --> 0.01 12dgr_SC[c] + pi[c],0.149340282948,0.067389446085,345.427562382443,0.06807967191805887,0.0,1066.763424199543,0.0673894460866274,10.233703072033087,0.06807014755951865,0.0,1100.796732969529,0.06738944608421146,10.233703076234088,0.07988109314343181,0.0,2181.2683947632263,,
TRIGSY_GLYC,triglycerol yarrowia glycerol synthesis YL,0.01 12dgr_SC[c] + 0.0356 hdcoa[c] + 0.686 ocdycacoa[c] + 0.158 odecoa[c] + 0.104 pmtcoa[c] + 0.0167 stcoa[c] --> coa[c] + 0.01 triglyc_SC[c],0.149296012113,0.067369468976,0.219000678547,0.06805949019968274,0.0,936.1848768005126,0.06736946897167244,0.07013560786406853,0.06804996866370837,0.0,947.0509545846079,0.06736946897313524,0.07009798964766703,0.07985741298180594,0.0,1851.6205395788484,,
UMPK,UMP kinase,atp[c] + ump[c] <=> adp[c] + udp[c],0.147750732243,0.039721763804,13.824290147717,0.0673550443234487,-980.7737843357936,980.7737843357936,0.06667216512256423,1.3262064309798534,0.06734562133728848,-871.1140762190299,871.1140762190299,0.06667216512338758,1.3262064311025075,1.0205955632072707,-1481.8522130838319,1481.8522130838319,,
GMPS2,GMP synthase,atp[c] + gln_L[c] + h2o[c] + xmp[c] --> amp[c] + glu_L[c] + gmp[c] + 2.0 h[c] + ppi[c],0.104778105495,0.047280869915,37.568065534192,0.04776513681355715,0.0,1295.856585489087,0.04728086991518904,0.04843305297907072,0.04775845445957335,0.0,1314.3032026092826,0.047280869916129634,0.04841715410758432,2.071646027204664,0.0,2261.683019078488,,
CTPS1,CTP synthase NH3 ,atp[c] + nh4[c] + utp[c] --> adp[c] + ctp[c] + 2.0 h[c] + pi[c],0.088026535167,0.0,12.607153397925,0.04012860774039307,0.0,1757.1855379148906,0.0,1.2665801029998531,0.04012299374142661,0.0,1562.4180725660915,0.0,1.2665801031602626,1.0205955632072707,0.0,2809.475081908587,,
URIDK2r,uridylate kinase dUMP ,atp[c] + dump[c] <=> adp[c] + dudp[c],-0.059724197076,-13.017761281505,172.666611267646,-0.02722643657850109,-980.7737843357936,980.7737843357936,-0.5457020843677762,5.06968161264921,-0.027222627595861866,-871.1140762190299,871.1140762190299,-0.5457020845194419,5.0696816142242325,0.0,-1481.8522130838319,1481.8522130838319,,
RNDR4,ribonucleoside diphosphate reductase UDP ,trdrd[c] + udp[c] --> dudp[c] + h2o[c] + trdox[c],0.059724197076,0.0,13.017761281527,0.02722643657850109,0.0,663.9602594988019,0.0,0.5457020843632218,0.027222627595861866,0.0,682.807898072278,0.0,0.5457020845002417,0.0,0.0,1226.7138046192106,,
MI1PP,myo inositol 1 phosphatase,h2o[c] + mi1p_D[c] --> inost[c] + pi[c],0.047858521502,0.021596043553,0.070490507893,0.021817237641714744,0.0,653.1204637956386,0.02159604354886296,0.02247534421568879,0.021814185402547082,0.0,635.1433467340867,0.021596043552889663,0.02246321082665584,0.025599194926049833,0.0,1285.8524214212553,,
PINOS_SC,phosphatidylinositol synthase yeast specific,0.01 cdpdag_SC[c] + inost[c] --> cmp[c] + h[c] + 0.01 ptd1ino_SC[c],0.047858521502,0.021596043551,0.070490507892,0.021817237641714744,0.0,662.9582615766608,0.02159604354886296,0.02247534421568879,0.021814185402547082,0.0,805.1133127849785,0.021596043552889663,0.02246321082665584,0.025599194926049833,0.0,1260.4948940993802,,
MI1PS,myo Inositol 1 phosphate synthase,g6p[c] --> mi1p_D[c],0.047858521502,0.021596043553,0.070490507893,0.021817237641714744,0.0,5590.283043705752,0.02159604354886296,0.02247534421568879,0.021814185402547082,0.0,6156.983218125345,0.021596043552889663,0.02246321082665584,0.025599194926049833,0.0,10237.32008858419,,
DCMPDA,dCMP deaminase,dcmp[c] + h2o[c] + h[c] <=> dump[c] + nh4[c],-0.029981722921,-345.373702117535,6.406233146754,-0.013667751390805305,-175.30409101460342,175.30409101460342,-5.0966859937035816,0.5066802513316108,-0.013665839270229733,-167.0419321821812,167.0419321821812,-5.0966859954108275,0.5066802514895951,-0.016037017969004492,-325.21897198774917,325.21897198774917,,
TMDS,thymidylate synthase,dump[c] + mlthf[c] --> dhf[c] + dtmp[c],0.029742474154,0.013421220443,35.752402490087,0.013558685187695789,0.0,274.5474306666743,0.013421220441458595,0.5321729034506879,0.013556788325632136,0.0,228.05063787285715,0.01342122044391183,0.5321729036075461,1.9995639191932109,0.0,411.9729781334798,,
DHFtm,dihydrofolate reversible mitochondrial transport,dhf[c] <=> dhf[m],0.029742473841,0.0,35.579487627344,0.013558685187695789,-inf,inf,0.0,0.5321729034916788,0.013556788301631855,-inf,inf,0.0,0.5321729036459465,1.9995639191932109,-inf,inf,,
DHFRim,dihydrofolate reductase mitochondrial,dhf[m] + h[m] + nadph[m] --> nadp[m] + thf[m],0.029742473841,0.0,35.579487627372,0.013558685187695789,0.0,261.61254839903404,0.0,0.5321729034916788,0.013556788301631855,0.0,242.49880499551134,0.0,0.5321729036459465,1.9995639191932109,0.0,481.09829233968765,,
DADK,deoxyadenylate kinase,atp[c] + damp[c] <=> adp[c] + dadp[c],-0.028928149264,-12.211627005055,-0.013053758281,-0.01318745935443082,-inf,inf,-0.014210420790163235,-0.013053758280907022,-0.013185614422645485,-inf,inf,-0.014194460111212797,-0.013053758279859048,-0.015473468643171649,-inf,inf,,
RNDR1,ribonucleoside diphosphate reductase ADP ,adp[c] + trdrd[c] --> dadp[c] + h2o[c] + trdox[c],0.028928149264,0.0,12.211627005043,0.001104386975060812,0.0,663.9602594988019,0.0,0.014210420790163235,0.0011042324687108522,0.0,682.807898072278,0.0,0.014194460111212797,0.015473468643171649,0.0,1226.7138046192106,,
TRE6PP,trehalose phosphatase,h2o[c] + tre6p[c] --> pi[c] + tre[c],0.028332903594,0.012785155094,115.132842800353,0.012916105040642528,0.0,286.48031501217343,0.012785155093604585,3.4015563637925244,0.012914298076316067,0.0,336.4358915703759,0.012785155092912876,3.401556364717267,0.015155075822014016,0.0,558.5603278571969,,
TRE6PS,alpha alpha trehalose phosphate synthase UDP forming ,g6p[c] + udpg[c] --> h[c] + tre6p[c] + udp[c],0.028332903594,0.012785155094,115.132842800348,0.012916105040642528,0.0,108.89895599270375,0.012785155093604585,3.4015563637925244,0.012914298076316067,0.0,116.35334586482966,0.012785155092912876,3.4015563646260656,0.015155075822014016,0.0,198.1708128373948,,
DGK1,deoxyguanylate kinase dGMPATP ,atp[c] + dgmp[c] <=> adp[c] + dgdp[c],-0.026505554403,-12.210533814907,345.348212368472,-0.012083072379370008,-835.0741773844513,835.0741773844513,-0.01302062966539726,10.154353057486905,-0.012081381953934633,-819.7534821285318,819.7534821285318,-0.013006001975459544,10.15435306117739,-0.9876884125174239,-1517.7174828918269,1517.7174828918269,,
GK1,guanylate kinase GMPATP ,atp[c] + gmp[c] --> adp[c] + gdp[c],0.026505554403,0.0,345.37213350475,0.0,0.0,835.0741773844513,0.0,10.178274194510767,0.0,0.0,819.7534821285318,0.0,10.17827419729834,0.9876884125174239,0.0,1517.7174828918269,,
RNDR2,ribonucleoside diphosphate reductase GDP ,gdp[c] + trdrd[c] --> dgdp[c] + h2o[c] + trdox[c],0.026505554403,0.0,12.210533814907,0.012083072379370008,0.0,663.9602594988019,0.0,0.01302062966539726,0.012081381953934633,0.0,682.807898072278,0.0,0.013006001975459544,0.9876884125174239,0.0,1226.7138046192106,,
CYSS,cysteine synthase,acser[c] + h2s[c] --> ac[c] + cys_L[c] + h[c],0.016740210449,0.007553979993,12.862495299096,0.0076313504473030785,0.0,174.5753652530462,0.007553979993565588,0.6466784279729896,0.0076302829078547536,0.0,150.28973840873832,0.007553979991655198,0.6466784281673366,0.0089542237611762,0.0,295.43256146924506,,
SERATi,serine O acetyltransferase irreversible,accoa[c] + ser_L[c] --> acser[c] + coa[c],0.016740210449,0.007553979993,12.862495299093,0.0076313504473030785,0.0,inf,0.007553979993565588,0.6466784279729896,0.0076302829078547536,0.0,inf,0.007553979991655198,0.6466784281337361,0.0089542237611762,0.0,inf,,
TRPS1,tryptophan synthase indoleglycerol phosphate ,3ig3p[c] + ser_L[c] --> g3p[c] + h2o[c] + trp_L[c],0.009931255307,0.004481455244,69.714055291343,44.8398190780157,0.0,1021.0358826618289,42.256452898852366,55.64521963168304,43.99671358113143,0.0,962.5551339222068,41.221584722733304,55.64521963230378,16.814449605438217,0.0,1831.7339856175147,,
ANS,anthranilate synthase,chor[c] + gln_L[c] --> anth[c] + glu_L[c] + h[c] + pyr[c],0.009931255307,0.004481455244,8.8286404551,0.004527355845978238,0.0,1053.1453615304429,0.004481455245735761,0.202365905378366,0.004526722466419673,0.0,1001.4355836542662,0.0044814552452115165,0.20236590544670374,0.005312160356644273,0.0,1785.0136099354295,,
PRAIi,phosphoribosylanthranilate isomerase irreversible ,pran[c] --> 2cpr5p[c],0.009931255307,0.004481455244,69.714055291436,44.8398190780157,0.0,307.88663425791606,42.256452898852366,55.64521963168304,43.99671358113143,0.0,302.3074968055682,41.221584722733304,55.64521963230378,16.814449605438217,0.0,618.3936714351833,,
IGPS,indole 3 glycerol phosphate synthase,2cpr5p[c] + h[c] --> 3ig3p[c] + co2[c] + h2o[c],0.009931255307,0.004481455244,69.714055291403,44.8398190780157,0.0,548.5938623722781,42.25645289968585,55.64521963149631,43.99671358113143,0.0,570.4385982911039,41.22158472138929,55.645219632601375,16.814449605438217,0.0,917.1261850901518,,
ANPRT,anthranilate phosphoribosyltransferase,anth[c] + prpp[c] --> ppi[c] + pran[c],0.009931255307,0.004481455243,69.714055291508,44.8398190780157,0.0,350.60818202920683,42.256452898920685,55.64521963167393,43.99671358113143,0.0,282.62726916341467,41.22158472149489,55.64521963261578,16.814449605438217,0.0,582.8757650151595,,
PStm_SC,phosphatidylserine mitochondrial transport yeast specific,ps_SC[c] <=> ps_SC[m],0.003721797689,0.0,0.006180847572,0.0016966538459949577,-inf,inf,0.0,0.0017604038140501916,0.0016964164849322665,-inf,inf,0.0,0.001759286772155947,0.0019907640568959583,-inf,inf,,
PEtm_SC,phosphatidylethanolamine mitochondrial transport yeast specific,pe_SC[c] <=> pe_SC[m],-0.003721797689,-0.006180847572,-0.0,-0.0016966538459949577,-inf,inf,-0.0017604038140501916,-0.0,-0.0016964164849322665,-inf,inf,-0.001759286772155947,-0.0,-0.0019907640568959583,-inf,inf,,
LRO1_ps,LRO1 ps,0.01 12dgr_SC[c] + 0.01 ps_SC[c] --> 0.01 lps_SC[c] + 0.01 triglyc_SC[c],4.4270835e-05,0.0,6.490206e-05,2.0181722930661876e-05,0.0,inf,0.0,2.078502587958306e-05,2.0178895810272568e-05,0.0,inf,0.0,2.077388189250562e-05,2.368016162587198e-05,0.0,inf,,
PLB_lps,PLB lps,h2o[c] + 0.01 lps_SC[c] --> 0.01 gps_SC[c] + h[c] + 0.0374 hdcoa[c] + 0.638 ocdycacoa[c] + 0.249 odecoa[c] + 0.0768 pmtcoa[c] + 0.0105 stcoa[c],4.4270835e-05,0.0,6.490206e-05,2.0181722930661876e-05,0.0,inf,0.0,2.0785030434119067e-05,2.0178895810272568e-05,0.0,inf,0.0,2.0773877092450094e-05,2.368016162587198e-05,0.0,inf,,
PL_gps,PL gps,0.01 gps_SC[c] + h2o[c] --> glyc3p[c] + h[c] + ser_L[c],4.4270835e-05,0.0,6.490206e-05,2.0181722930661876e-05,0.0,inf,0.0,2.0785030434119067e-05,2.0178895810272568e-05,0.0,inf,0.0,2.0773877092450094e-05,2.368016162587198e-05,0.0,inf,,
