reaction_id,reaction_name,full_reaction,glucose_pfba_flux,glucose_pfba_LB,glucose_pfba_UB,glucose_1_eflux2_flux,glucose_1_trans_LB,glucose_1_trans_UB,glucose_1_eflux2_LB,glucose_1_eflux2_UB,glucose_2_eflux2_flux,glucose_2_trans_LB,glucose_2_trans_UB,glucose_2_eflux2_LB,glucose_2_eflux2_UB,glucose_3_eflux2_flux,glucose_3_trans_LB,glucose_3_trans_UB,glucose_3_eflux2_LB,glucose_3_eflux2_UB
DCMPDA,dCMP deaminase,dcmp[c] + h2o[c] + h[c] <=> dump[c] + nh4[c],-0.075503426065,-296.37878688596,6.322479722622,-0.06399680587106069,-297.3857049987304,297.3857049987304,-99.81983852474833,3.7516609711586404,-0.06310464721640253,-507.13031012790333,507.13031012790333,-106.65998376547037,3.7865953751544033,-0.06360713415516422,-483.08962710895565,483.08962710895565,-107.74595903870706,4.103143780274939
TMDS,thymidylate synthase,dump[c] + mlthf[c] --> dhf[c] + dtmp[c],0.074900922279,0.061975072633,16.855073860266,0.0634861228454125,0.0,755.63557375189,0.06197507263763628,3.784268775476082,0.06260108347173458,0.0,1244.8961210334471,0.06197507262831402,4.855504745776755,0.06309956062983398,0.0,1058.1018526684861,0.061975072640286996,4.52606824631642
DHFRi,dihydrofolate reductase irreversible ,dhf[c] + h[c] + nadph[c] --> nadp[c] + thf[c],0.074900922279,0.0,16.829027451876,0.06348612335255047,0.0,760.5040982539156,0.0,3.784268775496368,0.06260108347173458,0.0,1322.2209405975036,0.0,4.855504745776755,0.06309956122501627,0.0,1225.0835512927315,0.0,4.5260682462668225
DADK,deoxyadenylate kinase,atp[c] + damp[c] <=> adp[c] + dadp[c],-0.072850195597,-8.149531671838,-0.060278245261,-0.06174792414163786,-inf,inf,-0.07299259702791938,-0.060278245265521814,-0.06088711641718451,-inf,inf,-2.0739825276929618,-0.06027824525602531,-0.061371945689597265,-inf,inf,-0.06973996659342616,-0.06027824525659169
TRE6PP,trehalose phosphatase,h2o[c] + tre6p[c] --> pi[c] + tre[c],0.071351179429,0.059037918266,98.831142346874,0.06047735601005515,0.0,386.946270317243,0.05903791826802345,66.56394786744619,0.05963426087756511,0.0,651.737764897048,0.05903791826192731,70.45456573712407,0.060109113957922386,0.0,675.2012447340777,0.059037918260155545,71.84802820904085
TRE6PS,alpha alpha trehalose phosphate synthase UDP forming ,g6p[c] + udpg[c] --> h[c] + tre6p[c] + udp[c],0.071351179429,0.059037918266,98.83114234664,0.06047735601005515,0.0,188.5538968596998,0.05903791826802345,66.56394786744619,0.05963426087756511,0.0,289.0475397989733,0.05903791826192731,70.45456573712407,0.060109113957922386,0.0,273.6185259634913,0.059037918260155545,71.84802820945417
RNDR2,ribonucleoside diphosphate reductase GDP ,gdp[c] + trdrd[c] --> dgdp[c] + h2o[c] + trdox[c],0.066749338338,0.0,8.144483655586,0.05657682929072992,0.0,1503.8669331569495,0.0,0.06688271631217294,0.055788110126021105,0.0,2473.3900076139125,0.0,2.068494593124777,0.05623233724171779,0.0,2152.741284936931,0.0,0.06390173579977095
RNTR1,ribonucleoside triphosphate reductase ATP ,atp[c] + trdrd[c] --> datp[c] + h2o[c] + trdox[c],0.066749338338,0.0,7.944612647954,0.05657682929072992,0.0,inf,0.0,0.07299259702791938,0.055788110126021105,0.0,inf,0.0,2.0739825276929618,0.0,0.0,inf,0.0,0.06973996659342616
GK2,guanylate kinase GMPdATP ,datp[c] + gmp[c] --> dadp[c] + gdp[c],0.066749338338,0.0,296.371543514336,0.05657682929072992,0.0,2316.809097401432,0.0,199.56996007681465,0.055788110126021105,0.0,3776.36342819006,0.0,211.24181368673408,0.0,0.0,4008.387409054288,0.0,215.42220110368805
DGK1,deoxyguanylate kinase dGMPATP ,atp[c] + dgmp[c] <=> adp[c] + dgdp[c],-0.066749338338,-8.144483655596,296.261083056746,-0.05657682929072992,-2316.809097401432,2316.809097401432,-0.06688271631217294,199.45949961851807,-0.055788110126021105,-3776.36342819006,3776.36342819006,-2.068494593124777,211.13135322883218,-0.05623233724171779,-4008.387409054288,4008.387409054288,-0.06390173586590231,215.3117406464023
SERATi,serine O acetyltransferase irreversible,accoa[c] + ser_L[c] --> acser[c] + coa[c],0.042157125034,0.034881958813,17.027164747108,0.03573243609229014,0.0,inf,0.0348819588111234,7.904326182334824,0.03523430182597989,0.0,inf,0.03488195881659068,8.078998201917827,0.03551486399634454,0.0,inf,0.03488195881908379,10.146149259499445
CYSS,cysteine synthase,acser[c] + h2s[c] --> ac[c] + cys_L[c] + h[c],0.042157125034,0.034881958813,17.027164747116,0.03573243609229014,0.0,429.74871489755134,0.0348819588111234,7.904326182334824,0.03523430182597989,0.0,737.4310714269116,0.034881958850064634,8.07899820283836,0.03551486399634454,0.0,660.3216874309271,0.03488195881908379,10.146149259185323
ANS,anthranilate synthase,chor[c] + gln_L[c] --> anth[c] + glu_L[c] + h[c] + pyr[c],0.025010030371,0.020693983487,7.536643591229,0.02119853551294653,0.0,2157.6692027414706,0.02069398349120306,2.5022231187202144,0.020903013628927457,0.0,3425.0543453654827,0.020693983486110765,2.56044712532648,0.021069459225346882,0.0,3227.5413074678418,0.02069398348344106,3.887422067042862
TRPS1,tryptophan synthase indoleglycerol phosphate ,3ig3p[c] + ser_L[c] --> g3p[c] + h2o[c] + trp_L[c],0.025010030371,0.020693983487,45.961207671228,0.02119853551294653,0.0,1869.5134087778301,0.02069398349120306,41.38968193678594,0.020903013628927457,0.0,3086.6327324682484,0.020693983486110765,40.24670988055978,0.021069459225346882,0.0,2994.0975862228565,0.02069398348344106,41.04297415098536
IGPS,indole 3 glycerol phosphate synthase,2cpr5p[c] + h[c] --> 3ig3p[c] + co2[c] + h2o[c],0.025010030371,0.020693983486,45.961207671123,0.02119853551294653,0.0,1190.1513855576748,0.02069398349120306,41.389681936674364,0.020903013628927457,0.0,1868.3483999860675,0.020693983486110765,40.24670987990703,0.021069459225346882,0.0,1673.7848681899613,0.02069398348344106,41.042974150208316
PRAIi,phosphoribosylanthranilate isomerase irreversible ,pran[c] --> 2cpr5p[c],0.025010030371,0.020693983487,45.961207671117,0.02119853551294653,0.0,365.84933080846537,0.02069398349120306,41.389681936674364,0.020903013628927457,0.0,628.3060013927884,0.020693983486110765,40.24670988062672,0.021069459225346882,0.0,741.4979389403376,0.02069398348344106,41.0429741505555
ANPRT,anthranilate phosphoribosyltransferase,anth[c] + prpp[c] --> ppi[c] + pran[c],0.025010030371,0.020693983487,45.961207671111,0.02119853551294653,0.0,646.1952000501061,0.02069398349120306,41.3896819363498,0.020903013628927457,0.0,1147.9890419694023,0.020693983486110765,40.246709880174826,0.021069459225346882,0.0,969.8164793364592,0.02069398348344106,41.04297414992726
PEtm_SC,phosphatidylethanolamine mitochondrial transport yeast specific,pe_SC[c] <=> pe_SC[m],-0.009372659382,-0.011616085447,-0.0,-0.007944278745421602,-inf,inf,-0.008645035854562487,-0.0,-0.007833530147770782,-inf,inf,-0.008123845797873631,-0.0,-0.007895906636580829,-inf,inf,-0.008417393573025699,-0.0
PStm_SC,phosphatidylserine mitochondrial transport yeast specific,ps_SC[c] <=> ps_SC[m],0.009372659382,0.0,0.011616085447,0.007944278745421602,-inf,inf,0.0,0.008645035854562487,0.007833530147770782,-inf,inf,0.0,0.008123845797873631,0.007895906636580829,-inf,inf,0.0,0.008417393573025699
RNDR1,ribonucleoside diphosphate reductase ADP ,adp[c] + trdrd[c] --> dadp[c] + h2o[c] + trdox[c],0.006100857259,0.0,8.149531671873,0.005171094850907928,0.0,1503.8669331569495,0.0,0.07299259702791938,0.005099006291163406,0.0,2473.3900076139125,0.0,2.0739825276929618,0.061371945689597265,0.0,2152.741284936931,0.0,0.06973996659342616
PLB_lps,PLB lps,h2o[c] + 0.01 lps_SC[c] --> 0.01 gps_SC[c] + h[c] + 0.0374 hdcoa[c] + 0.638 ocdycacoa[c] + 0.249 odecoa[c] + 0.0768 pmtcoa[c] + 0.0105 stcoa[c],0.000111487913,0.0,0.000130635046,9.449731002012283e-05,0.0,inf,0.0,0.00010112894024227885,9.317995581316165e-05,0.0,inf,0.0,9.592739703193179e-05,9.392191496687472e-05,0.0,inf,0.0,9.885706733613503e-05
PL_gps,PL gps,0.01 gps_SC[c] + h2o[c] --> glyc3p[c] + h[c] + ser_L[c],0.000111487913,0.0,0.000130635046,9.449731002012283e-05,0.0,inf,0.0,0.00010112894024227885,9.317995581316165e-05,0.0,inf,0.0,9.592739703193179e-05,9.392191496687472e-05,0.0,inf,0.0,9.885706733613503e-05
LRO1_ps,LRO1 ps,0.01 12dgr_SC[c] + 0.01 ps_SC[c] --> 0.01 lps_SC[c] + 0.01 triglyc_SC[c],0.000111487913,0.0,0.000130106887,9.449731002012283e-05,0.0,inf,0.0,0.00010112896052779761,9.317995581316165e-05,0.0,inf,0.0,9.592739703193179e-05,9.392191496687472e-05,0.0,inf,0.0,9.885706733613503e-05
OMBZLM6m,2 Octaprenyl 6 methoxy benzoquinol methylase mitochodnrial,2ombzl_5[m] + amet[m] --> 2ommbl_5[m] + ahcys[m] + h[m],0.0,0.0,-0.0,0.0,0.0,1908.461604794035,0.0,-0.0,0.0,0.0,2950.059025186278,0.0,-0.0,0.0,0.0,2909.6147664238574,0.0,-0.0
PI4P5K_SC,phosphatidylinositol 4 phosphate 5 kinase yeast specfic,atp[c] + 0.01 ptd4ino_SC[c] --> adp[c] + h[c] + 0.01 ptd145bp_SC[c],0.0,0.0,-0.0,0.0,0.0,353.1708815844404,0.0,-0.0,0.0,0.0,549.4748541748867,0.0,-0.0,0.0,0.0,567.0764616645167,0.0,-0.0
OMCDCm,2 oxo 4 methyl 3 carboxypentanoate decarboxylation,3c4mop[m] + h[m] --> 4mop[m] + co2[m],0.0,0.0,-0.0,0.0,0.0,1132.6419398774974,0.0,-0.0,0.0,0.0,2154.0485449987177,0.0,-0.0,0.0,0.0,1835.9720427943028,0.0,-0.0
PIN4K_SC,phosphatidylinositol 4 kinase yeast specific,atp[c] + 0.01 ptd1ino_SC[c] --> adp[c] + h[c] + 0.01 ptd4ino_SC[c],0.0,0.0,-0.0,0.0,0.0,1009.4074134199743,0.0,-0.0,0.0,0.0,1590.3472629819596,0.0,-0.0,0.0,0.0,1548.1352731855789,0.0,-0.0
PIN4Kn_SC,phosphatidylinositol 4 kinase nuclear yeast specifc,atp[n] + 0.01 ptd1ino_SC[n] --> adp[n] + h[n] + 0.01 ptd4ino_SC[n],0.0,0.0,-0.0,0.0,0.0,1009.4074134199743,0.0,-0.0,0.0,0.0,1590.3472629819596,0.0,-0.0,0.0,0.0,1548.1352731855789,0.0,-0.0
PIN3K_SC,1 phosphatidylinositol 3 kinase yeast specific,atp[c] + 0.01 ptd1ino_SC[c] --> adp[c] + h[c] + 0.01 ptd3ino_SC[c],0.0,0.0,-0.0,0.0,0.0,41.179603079633196,0.0,-0.0,0.0,0.0,64.77208911534606,0.0,-0.0,0.0,0.0,65.63538054834203,0.0,-0.0
OHPHM6n,2 octaprenyl 6 hydroxyphenol methylase nuclear,2ohph_5[n] + amet[n] --> 2omph_5[n] + ahcys[n] + h[n],0.0,0.0,-0.0,0.0,0.0,681.593430283584,0.0,-0.0,0.0,0.0,983.1298487430047,0.0,-0.0,0.0,0.0,961.5500586124867,0.0,-0.0
PIt2p,phosphate peroxisomal transport via proton symport,h[c] + pi[c] <=> h[x] + pi[x],0.0,-12.975887772707,-0.0,0.0,-inf,inf,-10.72407709411456,-0.0,0.0,-inf,inf,-10.478087428710612,-0.0,0.0,-inf,inf,-10.707916399064606,-0.0
OMMBLHX6m,2 Octaprenyl 3 methyl 6 methoxy 1 4 benzoquinol hydroxylase mitochodnrial,2ommbl_5[m] + 0.5 o2[m] --> 2omhmbl_5[m],0.0,0.0,-0.0,0.0,0.0,755.229863376721,0.0,-0.0,0.0,0.0,1180.9608806146819,0.0,-0.0,0.0,0.0,1226.0755217796082,0.0,-0.0
PETHCT,phosphoethanolamine cytidyltransferase,ctp[c] + ethamp[c] + h[c] --> cdpea[c] + ppi[c],0.0,0.0,1.15619617033,0.0,0.0,818.8249646844306,0.0,0.8645541650542955,0.0,0.0,1497.9591668794503,0.0,0.8124325582478901,0.0,0.0,1133.4916096711158,0.0,0.841788801162182
PI45BPP_SC,1 phosphatidylinositol 4 5 bisphosphate phosphodiesterase yeast specific,h2o[c] + 0.01 ptd145bp_SC[c] --> 0.01 12dgr_SC[c] + h[c] + mi145p[c],0.0,0.0,-0.0,0.0,0.0,218.1707542470222,0.0,-0.0,0.0,0.0,262.1010117690748,0.0,-0.0,0.0,0.0,340.9071906566279,0.0,-0.0
PCLAD,picolinic acid decarboxylase,cmusa[c] + h[c] --> am6sa[c] + co2[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
PANTtm,pantothenate mitochondrial transport,pant_R[c] <=> pant_R[m],0.0,-9.600134609945,-0.0,0.0,-inf,inf,-2.481529135239154,-0.0,0.0,-inf,inf,-2.539753141739947,-0.0,0.0,-inf,inf,-3.9452041147242345,-0.0
PGAMT,phosphoglucosamine mutase,gam1p[c] <=> gam6p[c],0.0,0.0,-0.0,0.0,-539.0876610055429,539.0876610055429,0.0,-0.0,0.0,-958.3591273242159,958.3591273242159,0.0,-0.0,0.0,-938.5694089998432,938.5694089998432,0.0,-0.0
PAPt,PAP reversible uniport,pap[e] <=> pap[c],0.0,-6.226355001667,-0.0,0.0,-inf,inf,-2.6347753940304655,-0.0,0.0,-inf,inf,-2.692999400533275,-0.0,0.0,-inf,inf,-3.3503951267183267,-0.0
PAPtm,Adenosine 3 5 bisphosphate mitochondrial transport,pap[c] <=> pap[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
PAtm_SC,phosphatidate reversible transport mitochondrial yeast specific,pa_SC[c] <=> pa_SC[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
OHPBAT,O Phospho 4 hydroxy L threonine2 oxoglutarate aminotransferase,glu_L[c] + ohpb[c] <=> akg[c] + phthr[c],0.0,0.0,-0.0,0.0,-1209.0169180030239,1209.0169180030239,0.0,-0.0,0.0,-2110.030303558573,2110.030303558573,0.0,-0.0,0.0,-1925.2493866132065,1925.2493866132065,0.0,-0.0
PFK26,6 phosphofructo 2 kinase,atp[c] + f6p[c] --> adp[c] + f26bp[c] + h[c],0.0,0.0,296.316313285941,0.0,0.0,1853.589276552455,0.0,199.51472984780835,0.0,0.0,3226.219095057909,0.0,211.18658345742327,0.0,0.0,3589.7758635923187,0.0,215.36697087660755
PEtv_SC,phosphatidylethanolamine vacuolar transport yeast specific,pe_SC[c] <=> pe_SC[v],0.0,-0.011570609325,-0.0,0.0,-inf,inf,-0.008645035854562487,-0.0,0.0,-inf,inf,-0.008123845797873631,-0.0,0.0,-inf,inf,-0.008417393573025699,-0.0
PI3P4K_SC,phosphatidylinositol 3 phosphate 4 kinase yeast specific,atp[c] + 0.01 ptd3ino_SC[c] --> adp[c] + h[c] + 0.01 ptd134bp_SC[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
PDE1,3 5 cyclic nucleotide phosphodiesterase,camp[c] + h2o[c] --> amp[c] + h[c],0.0,0.0,148.15815664297,0.0,0.0,1847.4021933311308,0.0,99.75736492391432,0.0,0.0,3347.0600468441617,0.0,105.59329172612577,0.0,0.0,3025.3446565594727,0.0,107.68348543812192
PDE2,3 5 cyclic nucleotide phosphodiesterase,35cdamp[c] + h2o[c] --> damp[c] + h[c],0.0,0.0,-0.0,0.0,0.0,1847.4021933311308,0.0,-0.0,0.0,0.0,3347.0600468441617,0.0,-0.0,0.0,0.0,3025.3446565594727,0.0,-0.0
PDE3,3 5 cyclic nucleotide phosphodiesterase,35cimp[c] + h2o[c] --> h[c] + imp[c],0.0,0.0,-0.0,0.0,0.0,1847.4021933311308,0.0,-0.0,0.0,0.0,3347.0600468441617,0.0,-0.0,0.0,0.0,3025.3446565594727,0.0,-0.0
PDE4,3 5 cyclic nucleotide phosphodiesterase,35cgmp[c] + h2o[c] --> gmp[c] + h[c],0.0,0.0,-0.0,0.0,0.0,1847.4021933311308,0.0,-0.0,0.0,0.0,3347.0600468441617,0.0,-0.0,0.0,0.0,3025.3446565594727,0.0,-0.0
PDE5,3 5 cyclic nucleotide phosphodiesterase,35ccmp[c] + h2o[c] --> cmp[c] + h[c],0.0,0.0,-0.0,0.0,0.0,1847.4021933311308,0.0,-0.0,0.0,0.0,3347.0600468441617,0.0,-0.0,0.0,0.0,3025.3446565594727,0.0,-0.0
PDX5PO,pyridoxine 5 phosphate oxidase,o2[c] + pdx5p[c] <=> h2o2[c] + pydx5p[c],0.0,0.0,-0.0,0.0,-1401.8307738019962,1401.8307738019962,0.0,-0.0,0.0,-2412.3000527635213,2412.3000527635213,0.0,-0.0,0.0,-2415.2828071302993,2415.2828071302993,0.0,-0.0
PEtg_SC,phosphatidylethanolamine Golgi transport yeast specific,pe_SC[c] <=> pe_SC[g],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
ATPS,ATPase cytosolic,atp[c] + h2o[c] --> adp[c] + h[e] + pi[c],0.0,0.0,105.159073871904,0.0,0.0,26422.598176024647,0.0,77.37536220523819,0.0,0.0,42689.82781919254,0.0,78.24685163123804,0.0,0.0,40259.61819513454,0.0,78.80814103701866
PANTS,pantothenate synthase,ala_B[c] + atp[c] + pant_R[c] --> amp[c] + h[c] + pnto_R[c] + ppi[c],0.0,0.0,9.696983382807,0.0,0.0,690.2147757559209,0.0,2.4815291352594397,0.0,0.0,1163.7217974651194,0.0,2.539753141739947,0.0,0.0,1151.181750020417,0.0,3.9893668473447734
PAN4Ptm,panthetheine 4 phosphate reversible mitochondrial transport,pan4p[c] <=> pan4p[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
PAK_SC,phosphatidate kinase yeast specific,atp[c] + 0.01 pa_SC[c] --> adp[c] + 0.01 dagpy_SC[c],0.0,0.0,296.316313285141,0.0,0.0,inf,0.0,199.51472984816334,0.0,0.0,inf,0.0,211.18658345934801,0.0,0.0,inf,0.0,215.3669708762273
PHEt2r,L phenylalanine reversible transport via proton symport,h[e] + phe_L[e] <=> h[c] + phe_L[c],0.0,-9.482951816742,-0.0,0.0,-2278.3680393541886,2278.3680393541886,-2.4815291352695823,-0.0,0.0,-3579.871354232912,3579.871354232912,-2.5397531418403685,-0.0,0.0,-6317.3640456743005,6317.3640456743005,-4.311089980195692,-0.0
PHEt2m,Phenylalanine mitochondrial transport via proton symport,h[m] + phe_L[m] <=> h[c] + phe_L[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
PHETRSm,phenylalanyl tRNA synthetase mitochondrial,atp[m] + phe_L[m] + trnaphe[m] --> amp[m] + phetrna[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,807.5665017734964,0.0,-0.0,0.0,0.0,1235.5234156317433,0.0,-0.0,0.0,0.0,1290.5536034265942,0.0,-0.0
OMPHHX6m,2 octaprenyl 6 methoxyphenol hydroxylase mitochondrial,2omph_5[m] + 0.5 o2[m] --> 2ombzl_5[m],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
PHETRS,Phenylalanyl tRNA synthetase,atp[c] + phe_L[c] + trnaphe[c] --> amp[c] + phetrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,807.5665017734964,0.0,-0.0,0.0,0.0,1235.5234156317433,0.0,-0.0,0.0,0.0,1290.5536034265942,0.0,-0.0
OPHBDC6,Octaprenyl hydroxybenzoate decarboxylase,3ophb_5[c] + h[c] --> 2oph_5[c] + co2[c],0.0,0.0,-0.0,0.0,0.0,403.8846784805404,0.0,-0.0,0.0,0.0,624.4564973885173,0.0,-0.0,0.0,0.0,643.4581891540231,0.0,-0.0
PHCDm,L 1 pyrroline 3 hydroxy 5 carboxylate dehydrogenase,1p3h5c[m] + 2.0 h2o[m] + nad[m] --> e4hglu[m] + h[m] + nadh[m],0.0,0.0,-0.0,0.0,0.0,617.9983289758745,0.0,-0.0,0.0,0.0,965.3886563754938,0.0,-0.0,0.0,0.0,1305.4331607297447,0.0,-0.0
OPHHX6,2 Octaprenylphenol hydroxylase,2oph_5[c] + 0.5 o2[c] --> 2ohph_5[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
ORNDC,Ornithine Decarboxylase,h[c] + orn[c] --> co2[c] + ptrc[c],0.0,0.0,-0.0,0.0,0.0,1646.8798404039512,0.0,-0.0,0.0,0.0,2688.460122635152,0.0,-0.0,0.0,0.0,2250.119721065327,0.0,-0.0
ORNTA,ornithine transaminase,akg[c] + orn[c] --> glu5sa[c] + glu_L[c],0.0,0.0,226.292384010043,0.0,0.0,547.3032961027112,0.0,217.68274907382886,0.0,0.0,1096.1044227813989,0.0,211.68214577865484,0.0,0.0,1001.8901917454729,0.0,215.86253319721484
ORNt2r,orntithine reversible transport in via proton symport,h[e] + orn[e] <=> h[c] + orn[c],0.0,-17.533695807564,-0.0,0.0,-4761.011252605867,4761.011252605867,-3.72229370288916,-0.0,0.0,-7668.04460676894,7668.04460676894,-3.8096297128023955,-0.0,0.0,-10832.152388279148,10832.152388279148,-7.151507124332419,-0.0
PGPPAm_SC,phosphatidylglycerol phosphate phosphatase A yeast specific mitochondrial,h2o[m] + 0.01 pgp_SC[m] --> 0.01 pg_SC[m] + pi[m],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
OXO2Ctm,2 oxodicarboylate transporter mitochondrial,akg[m] + oxag[c] <=> akg[c] + oxag[m],0.0,0.0,-0.0,0.0,-2213.8600897023493,2213.8600897023493,0.0,-0.0,0.0,-3588.5745806773516,3588.5745806773516,0.0,-0.0,0.0,-3914.3155412154806,3914.3155412154806,0.0,-0.0
INSTt2,inositol transport in via proton symport,h[e] + inost[e] --> h[c] + inost[c],0.0,0.0,-0.0,0.0,0.0,876.1315551770235,0.0,-0.0,0.0,0.0,1407.746877388051,0.0,-0.0,0.0,0.0,1347.5919064220047,0.0,-0.0
P5CDm,1 pyrroline 5 carboxylate dehydrogenase mitochondrial,1pyr5c[m] + 2.0 h2o[m] + nad[m] --> glu_L[m] + h[m] + nadh[m],0.0,0.0,225.359560820748,0.0,0.0,inf,0.0,217.1871867540671,0.0,0.0,inf,0.0,211.18658345934801,0.0,0.0,inf,0.0,215.3669708762273
PFK_2,Phosphofructokinase,atp[c] + tag6p_D[c] --> adp[c] + h[c] + tagdp_D[c],0.0,0.0,-0.0,0.0,0.0,2200.2687921341944,0.0,-0.0,0.0,0.0,3949.591108382265,0.0,-0.0,0.0,0.0,3516.866032806881,0.0,-0.0
13BGH,Endo 1 3 beta glucan glucohydrase,13BDglcn[c] + h2o[c] --> glc_D[c],0.0,0.0,148.158156643195,0.0,0.0,360.57509593127094,0.0,0.19795663673136266,0.0,0.0,554.8306858330031,0.0,0.08201117226490845,0.0,0.0,491.3560478329282,0.0,0.14731466974843294
OCTDP_5tm,all trans Octaprenyl diphosphate,octdp_5[c] <=> octdp_5[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
OCDCYAt,Octadecynoate n C182 transport in via uniport,ocdcya[e] --> ocdcya[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
MACACI,maleylacetoacetate isomerase,4mlacac[c] --> 4fumacac[c],0.0,0.0,29.313128786175,0.0,0.0,inf,0.0,23.641350259001587,0.0,0.0,inf,0.0,23.04803557314483,0.0,0.0,inf,0.0,23.489284715492797
MALOAAtp,malateoxaloacetate shuttle,mal_L[x] + oaa[c] <=> mal_L[c] + oaa[x],0.0,0.0,143.977523214501,0.0,-inf,inf,0.0,120.02358409906154,0.0,-inf,inf,0.0,118.94864294985811,0.0,-inf,inf,0.0,121.49854747183439
